timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/20 09:11:05.787, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:12:05.788, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:12:05.789, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:12:05.789, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:12:05.790, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:12:05.790, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:12:05.791, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:12:05.791, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:12:05.791, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:13:05.792, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:13:05.792, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:13:05.793, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:13:05.794, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:13:05.794, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:13:05.795, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:13:05.795, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:13:05.795, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:14:05.796, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:14:05.796, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:14:05.797, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:14:05.797, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:14:05.798, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:14:05.799, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:14:05.799, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:14:05.799, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:15:05.799, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:15:05.800, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:15:05.801, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:15:05.801, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:15:05.802, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:15:05.802, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:15:05.802, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:15:05.802, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:16:05.803, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:16:05.804, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:16:05.804, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:16:05.805, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:16:05.806, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:16:05.806, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:16:05.806, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:16:05.806, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:17:05.807, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:17:05.808, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:17:05.808, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:17:05.809, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:17:05.809, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:17:05.810, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:17:05.810, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:17:05.810, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:18:05.811, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:18:05.811, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:18:05.812, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:18:05.812, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:18:05.813, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:18:05.813, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:18:05.814, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:18:05.814, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:19:05.814, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:19:05.815, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:19:05.815, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:19:05.816, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:19:05.816, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:19:05.817, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:19:05.817, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:19:05.817, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:20:05.818, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:20:05.819, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:20:05.820, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:20:05.820, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:20:05.821, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:20:05.822, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:20:05.822, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:20:05.822, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:21:05.823, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:21:05.823, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:21:05.824, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:21:05.824, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:21:05.825, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:21:05.825, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:21:05.825, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:21:05.825, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:22:05.826, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:22:05.826, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:22:05.827, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:22:05.828, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 09:22:05.828, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:22:05.829, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:22:05.829, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:22:05.829, 92 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:23:05.830, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:23:05.830, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:23:05.831, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:23:05.832, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:23:05.832, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:23:05.833, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:23:05.833, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:23:05.833, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:24:05.834, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:24:05.834, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:24:05.835, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:24:05.835, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:24:05.836, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:24:05.837, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:24:05.837, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:24:05.837, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 09:25:05.839, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:25:05.839, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:25:05.840, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:25:05.840, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:25:05.841, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:25:05.842, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:25:05.842, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:25:05.842, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:26:05.843, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:26:05.844, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:26:05.845, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:26:05.845, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:26:05.846, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:26:05.846, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:26:05.846, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:26:05.847, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:27:05.848, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:27:05.849, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:27:05.849, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:27:05.850, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 09:27:05.851, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:27:05.851, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:27:05.851, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:27:05.851, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:28:05.852, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:28:05.853, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:28:05.854, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:28:05.854, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:28:05.855, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:28:05.855, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:28:05.855, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:28:05.855, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:29:05.857, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:29:05.858, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:29:05.858, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:29:05.859, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:29:05.860, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:29:05.860, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:29:05.860, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:29:05.860, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:30:05.861, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:30:05.862, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:30:05.862, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:30:05.863, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:30:05.863, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:30:05.864, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:30:05.864, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:30:05.864, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:31:05.866, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:31:05.866, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:31:05.867, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:31:05.867, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:31:05.868, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:31:05.868, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:31:05.869, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:31:05.869, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:32:05.870, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:32:05.871, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:32:05.871, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:32:05.872, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:32:05.872, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:32:05.873, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:32:05.873, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:32:05.873, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:33:05.874, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:33:05.875, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:33:05.875, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:33:05.876, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:33:05.876, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:33:05.877, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:33:05.877, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:33:05.877, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:34:05.878, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:34:05.878, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:34:05.879, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:34:05.879, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:34:05.880, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:34:05.880, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:34:05.880, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:34:05.881, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:35:05.882, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:35:05.882, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:35:05.883, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:35:05.884, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:35:05.884, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:35:05.885, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:35:05.885, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:35:05.885, 96 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:36:05.886, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:36:05.887, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:36:05.888, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:36:05.888, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:36:05.889, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:36:05.889, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:36:05.889, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:36:05.889, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:37:05.891, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:37:05.891, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:37:05.892, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:37:05.893, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:37:05.893, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:37:05.894, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:37:05.894, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:37:05.894, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:38:05.895, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:38:05.895, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:38:05.896, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:38:05.896, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:38:05.897, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:38:05.897, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:38:05.898, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:38:05.898, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:39:05.899, [N/A], 27301 MiB, 68019 MiB, 33
2026/03/20 09:39:05.899, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:39:05.900, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:39:05.900, [N/A], 87 MiB, 80993 MiB, 24
2026/03/20 09:39:05.901, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:39:05.902, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:39:05.902, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:39:05.902, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:40:05.903, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:40:05.903, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:40:05.904, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:40:05.905, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:40:05.905, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:40:05.906, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:40:05.906, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:40:05.906, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:41:05.906, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:41:05.907, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:41:05.908, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:41:05.908, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:41:05.909, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:41:05.909, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:41:05.909, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:41:05.909, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:42:05.911, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:42:05.911, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:42:05.912, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:42:05.912, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:42:05.913, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:42:05.914, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:42:05.914, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:42:05.914, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:43:05.914, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:43:05.915, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:43:05.915, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:43:05.916, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:43:05.916, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:43:05.917, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:43:05.917, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:43:05.917, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:44:05.918, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:44:05.918, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:44:05.919, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:44:05.919, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:44:05.920, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:44:05.921, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:44:05.921, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:44:05.921, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:45:05.922, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:45:05.922, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:45:05.923, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:45:05.924, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:45:05.924, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:45:05.925, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:45:05.925, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:45:05.925, 92 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:46:05.926, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:46:05.926, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:46:05.927, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:46:05.927, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:46:05.928, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:46:05.928, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:46:05.929, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:46:05.929, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:47:05.930, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 09:47:05.930, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:47:05.931, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:47:05.931, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:47:05.932, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 09:47:05.933, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:47:05.933, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:47:05.933, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:48:05.933, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:48:05.934, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:48:05.934, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:48:05.935, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:48:05.936, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:48:05.936, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:48:05.936, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:48:05.936, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 09:49:05.937, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:49:05.938, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:49:05.938, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:49:05.939, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:49:05.939, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:49:05.940, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:49:05.940, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:49:05.940, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:50:05.941, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:50:05.941, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:50:05.942, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:50:05.942, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:50:05.943, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:50:05.944, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:50:05.944, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:50:05.944, 95 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:51:05.944, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:51:05.945, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:51:05.945, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:51:05.946, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:51:05.947, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:51:05.947, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:51:05.947, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:51:05.947, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:52:05.948, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:52:05.948, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:52:05.949, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:52:05.950, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:52:05.950, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 09:52:05.951, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:52:05.951, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:52:05.951, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:53:05.951, [N/A], 27305 MiB, 68016 MiB, 35
2026/03/20 09:53:05.952, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:53:05.953, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:53:05.953, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:53:05.954, [N/A], 58 MiB, 95262 MiB, 30
2026/03/20 09:53:05.954, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:53:05.954, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:53:05.955, 94 %, 13015 MiB, 82305 MiB, 64
2026/03/20 09:54:05.955, [N/A], 27305 MiB, 68016 MiB, 34
2026/03/20 09:54:05.956, [N/A], 87 MiB, 95234 MiB, 31
2026/03/20 09:54:05.956, [N/A], 87 MiB, 80993 MiB, 28
2026/03/20 09:54:05.957, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:54:05.957, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:54:05.958, 0 %, 0 MiB, 95320 MiB, 29
2026/03/20 09:54:05.958, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:54:05.958, 94 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:55:05.959, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:55:05.959, [N/A], 87 MiB, 95234 MiB, 30
2026/03/20 09:55:05.960, [N/A], 87 MiB, 80993 MiB, 27
2026/03/20 09:55:05.960, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:55:05.961, [N/A], 58 MiB, 95262 MiB, 29
2026/03/20 09:55:05.962, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:55:05.962, 0 %, 0 MiB, 95320 MiB, 27
2026/03/20 09:55:05.962, 93 %, 13015 MiB, 82305 MiB, 63
2026/03/20 09:56:05.963, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:56:05.963, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:56:05.964, [N/A], 87 MiB, 80993 MiB, 26
2026/03/20 09:56:05.964, [N/A], 87 MiB, 80993 MiB, 25
2026/03/20 09:56:05.965, [N/A], 58 MiB, 95262 MiB, 28
2026/03/20 09:56:05.965, 0 %, 0 MiB, 95320 MiB, 28
2026/03/20 09:56:05.965, 0 %, 0 MiB, 95320 MiB, 26
2026/03/20 09:56:05.965, 95 %, 13015 MiB, 82305 MiB, 62
2026/03/20 09:57:05.967, [N/A], 27305 MiB, 68016 MiB, 33
2026/03/20 09:57:05.967, [N/A], 87 MiB, 95234 MiB, 29
2026/03/20 09:57:05.968, [N/A], 87 MiB, 80993 MiB, 26
