timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/20 11:19:39.449, 95 %, 13015 MiB, 82305 MiB, 59
2026/03/20 11:20:39.450, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:20:39.450, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:20:39.451, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:20:39.452, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:20:39.452, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:20:39.453, 0 %, 0 MiB, 95320 MiB, 23
2026/03/20 11:20:39.453, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:20:39.453, 95 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:21:39.454, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:21:39.455, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:21:39.456, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:21:39.456, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:21:39.457, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:21:39.457, 0 %, 0 MiB, 95320 MiB, 24
2026/03/20 11:21:39.457, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:21:39.458, 70 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:22:39.459, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:22:39.459, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:22:39.460, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:22:39.460, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:22:39.461, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:22:39.462, 0 %, 0 MiB, 95320 MiB, 23
2026/03/20 11:22:39.462, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:22:39.462, 95 %, 13015 MiB, 82305 MiB, 59
2026/03/20 11:23:39.462, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:23:39.463, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:23:39.464, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:23:39.464, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:23:39.465, [N/A], 58 MiB, 95262 MiB, 23
2026/03/20 11:23:39.465, 0 %, 0 MiB, 95320 MiB, 23
2026/03/20 11:23:39.465, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:23:39.466, 95 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:24:39.467, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:24:39.467, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:24:39.468, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:24:39.468, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:24:39.469, [N/A], 58 MiB, 95262 MiB, 23
2026/03/20 11:24:39.469, 0 %, 0 MiB, 95320 MiB, 23
2026/03/20 11:24:39.470, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:24:39.470, 94 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:25:39.470, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:25:39.471, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:25:39.471, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:25:39.472, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:25:39.473, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:25:39.473, 0 %, 0 MiB, 95320 MiB, 23
2026/03/20 11:25:39.473, 0 %, 0 MiB, 95320 MiB, 21
2026/03/20 11:25:39.473, 94 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:26:39.474, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:26:39.475, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:26:39.476, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:26:39.476, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:26:39.477, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:26:39.477, 0 %, 0 MiB, 95320 MiB, 24
2026/03/20 11:26:39.477, 0 %, 0 MiB, 95320 MiB, 22
2026/03/20 11:26:39.477, 89 %, 13015 MiB, 82305 MiB, 58
2026/03/20 11:27:39.478, [N/A], 27305 MiB, 68016 MiB, 27
2026/03/20 11:27:39.478, [N/A], 87 MiB, 95234 MiB, 24
2026/03/20 11:27:39.479, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:27:39.480, [N/A], 87 MiB, 80993 MiB, 20
2026/03/20 11:27:39.480, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:27:39.481, 0 %, 0 MiB, 95320 MiB, 24
2026/03/20 11:27:39.481, 0 %, 0 MiB, 95320 MiB, 22
2026/03/20 11:27:39.481, 95 %, 13015 MiB, 82305 MiB, 59
2026/03/20 11:28:39.481, [N/A], 35848 MiB, 59472 MiB, 42
2026/03/20 11:28:39.482, [N/A], 13984 MiB, 81336 MiB, 41
2026/03/20 11:28:39.483, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:28:39.483, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:28:39.484, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:28:39.484, 42 %, 7179 MiB, 88141 MiB, 34
2026/03/20 11:28:39.484, 0 %, 0 MiB, 95320 MiB, 22
2026/03/20 11:28:39.484, 100 %, 27911 MiB, 67409 MiB, 59
2026/03/20 11:29:39.485, [N/A], 35848 MiB, 59472 MiB, 42
2026/03/20 11:29:39.485, [N/A], 13984 MiB, 81336 MiB, 42
2026/03/20 11:29:39.486, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:29:39.486, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:29:39.487, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:29:39.487, 47 %, 7179 MiB, 88141 MiB, 36
2026/03/20 11:29:39.487, 0 %, 0 MiB, 95320 MiB, 22
2026/03/20 11:29:39.487, 100 %, 29019 MiB, 66301 MiB, 59
2026/03/20 11:30:39.488, [N/A], 35848 MiB, 59472 MiB, 42
2026/03/20 11:30:39.489, [N/A], 13984 MiB, 81336 MiB, 43
2026/03/20 11:30:39.489, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:30:39.490, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:30:39.490, [N/A], 58 MiB, 95262 MiB, 24
2026/03/20 11:30:39.491, 0 %, 7179 MiB, 88141 MiB, 36
2026/03/20 11:30:39.491, 31 %, 3611 MiB, 91709 MiB, 25
2026/03/20 11:30:39.491, 100 %, 29019 MiB, 66301 MiB, 59
2026/03/20 11:31:39.492, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:31:39.493, [N/A], 13984 MiB, 81336 MiB, 44
2026/03/20 11:31:39.493, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:31:39.494, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:31:39.494, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:31:39.495, 45 %, 7179 MiB, 88141 MiB, 36
2026/03/20 11:31:39.495, 28 %, 9361 MiB, 85959 MiB, 31
2026/03/20 11:31:39.495, 99 %, 29019 MiB, 66301 MiB, 59
2026/03/20 11:32:39.495, [N/A], 35848 MiB, 59472 MiB, 45
2026/03/20 11:32:39.496, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 11:32:39.497, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:32:39.497, [N/A], 87 MiB, 80993 MiB, 21
2026/03/20 11:32:39.498, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:32:39.498, 45 %, 7179 MiB, 88141 MiB, 35
2026/03/20 11:32:39.498, 28 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:32:39.498, 96 %, 29019 MiB, 66301 MiB, 59
2026/03/20 11:33:39.499, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:33:39.500, [N/A], 13986 MiB, 81334 MiB, 42
2026/03/20 11:33:39.500, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:33:39.501, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:33:39.501, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:33:39.502, 28 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:33:39.502, 37 %, 9361 MiB, 85959 MiB, 34
2026/03/20 11:33:39.502, 100 %, 43851 MiB, 51469 MiB, 59
2026/03/20 11:34:39.503, [N/A], 35848 MiB, 59472 MiB, 42
2026/03/20 11:34:39.504, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:34:39.504, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:34:39.505, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:34:39.505, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:34:39.506, 37 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:34:39.506, 33 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:34:39.506, 92 %, 43851 MiB, 51469 MiB, 59
2026/03/20 11:35:39.507, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:35:39.508, [N/A], 13986 MiB, 81334 MiB, 46
2026/03/20 11:35:39.508, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:35:39.509, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:35:39.509, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:35:39.510, 27 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:35:39.510, 31 %, 9361 MiB, 85959 MiB, 34
2026/03/20 11:35:39.510, 100 %, 43851 MiB, 51469 MiB, 59
2026/03/20 11:36:39.511, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:36:39.512, [N/A], 13986 MiB, 81334 MiB, 43
2026/03/20 11:36:39.512, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:36:39.513, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:36:39.513, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:36:39.514, 46 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:36:39.514, 33 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:36:39.514, 100 %, 43851 MiB, 51469 MiB, 60
2026/03/20 11:37:39.515, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:37:39.516, [N/A], 13986 MiB, 81334 MiB, 43
2026/03/20 11:37:39.516, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:37:39.517, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:37:39.517, [N/A], 58 MiB, 95262 MiB, 25
2026/03/20 11:37:39.518, 32 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:37:39.518, 61 %, 9361 MiB, 85959 MiB, 40
2026/03/20 11:37:39.518, 99 %, 43851 MiB, 51469 MiB, 60
2026/03/20 11:38:39.519, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:38:39.519, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:38:39.520, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:38:39.520, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:38:39.521, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:38:39.521, 42 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:38:39.521, 38 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:38:39.521, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:39:39.522, [N/A], 35848 MiB, 59472 MiB, 45
2026/03/20 11:39:39.523, [N/A], 13986 MiB, 81334 MiB, 43
2026/03/20 11:39:39.523, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:39:39.524, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:39:39.524, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:39:39.525, 45 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:39:39.525, 55 %, 9361 MiB, 85959 MiB, 40
2026/03/20 11:39:39.525, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:40:39.526, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 11:40:39.527, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 11:40:39.527, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:40:39.528, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:40:39.528, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:40:39.529, 33 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:40:39.529, 37 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:40:39.529, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:41:39.530, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:41:39.531, [N/A], 13986 MiB, 81334 MiB, 46
2026/03/20 11:41:39.531, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:41:39.532, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:41:39.532, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:41:39.533, 8 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:41:39.533, 66 %, 9361 MiB, 85959 MiB, 42
2026/03/20 11:41:39.533, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:42:39.534, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:42:39.534, [N/A], 13986 MiB, 81334 MiB, 43
2026/03/20 11:42:39.535, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:42:39.535, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:42:39.536, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:42:39.536, 25 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:42:39.536, 39 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:42:39.537, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:43:39.537, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:43:39.538, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:43:39.538, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:43:39.539, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:43:39.539, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:43:39.540, 48 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:43:39.540, 6 %, 9361 MiB, 85959 MiB, 38
2026/03/20 11:43:39.540, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:44:39.541, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:44:39.542, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:44:39.542, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:44:39.543, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:44:39.543, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:44:39.544, 23 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:44:39.544, 38 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:44:39.544, 100 %, 44403 MiB, 50917 MiB, 59
2026/03/20 11:45:39.545, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:45:39.545, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:45:39.546, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:45:39.546, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:45:39.547, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:45:39.547, 39 %, 7181 MiB, 88139 MiB, 37
2026/03/20 11:45:39.547, 72 %, 9361 MiB, 85959 MiB, 42
2026/03/20 11:45:39.547, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:46:39.548, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:46:39.549, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 11:46:39.550, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:46:39.550, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:46:39.551, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:46:39.551, 36 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:46:39.551, 37 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:46:39.551, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:47:39.552, [N/A], 35848 MiB, 59472 MiB, 45
2026/03/20 11:47:39.553, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:47:39.553, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:47:39.554, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:47:39.554, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:47:39.555, 34 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:47:39.555, 70 %, 9361 MiB, 85959 MiB, 42
2026/03/20 11:47:39.555, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:48:39.556, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 11:48:39.556, [N/A], 13986 MiB, 81334 MiB, 47
2026/03/20 11:48:39.557, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:48:39.558, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:48:39.558, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:48:39.559, 25 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:48:39.559, 36 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:48:39.559, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:49:39.560, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 11:49:39.561, [N/A], 13986 MiB, 81334 MiB, 43
2026/03/20 11:49:39.561, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:49:39.562, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:49:39.562, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:49:39.563, 32 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:49:39.563, 51 %, 9361 MiB, 85959 MiB, 41
2026/03/20 11:49:39.563, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:50:39.564, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:50:39.564, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:50:39.565, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:50:39.565, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:50:39.566, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:50:39.566, 43 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:50:39.566, 35 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:50:39.566, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:51:39.567, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:51:39.568, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:51:39.568, [N/A], 87 MiB, 80993 MiB, 23
2026/03/20 11:51:39.569, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:51:39.570, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:51:39.570, 38 %, 7181 MiB, 88139 MiB, 37
2026/03/20 11:51:39.570, 73 %, 9361 MiB, 85959 MiB, 40
2026/03/20 11:51:39.570, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:52:39.571, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:52:39.571, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:52:39.572, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:52:39.572, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:52:39.573, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:52:39.574, 41 %, 7181 MiB, 88139 MiB, 37
2026/03/20 11:52:39.574, 28 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:52:39.574, 99 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:53:39.574, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:53:39.575, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:53:39.575, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:53:39.576, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:53:39.576, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:53:39.577, 34 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:53:39.577, 51 %, 9361 MiB, 85959 MiB, 39
2026/03/20 11:53:39.577, 100 %, 44403 MiB, 50917 MiB, 60
2026/03/20 11:54:39.578, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:54:39.578, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:54:39.579, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:54:39.579, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:54:39.580, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:54:39.580, 36 %, 7181 MiB, 88139 MiB, 37
2026/03/20 11:54:39.580, 37 %, 9361 MiB, 85959 MiB, 36
2026/03/20 11:54:39.580, 100 %, 44403 MiB, 50917 MiB, 59
2026/03/20 11:55:39.581, [N/A], 35848 MiB, 59472 MiB, 43
2026/03/20 11:55:39.582, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 11:55:39.582, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:55:39.583, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:55:39.583, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:55:39.584, 74 %, 7181 MiB, 88139 MiB, 41
2026/03/20 11:55:39.584, 31 %, 9361 MiB, 85959 MiB, 33
2026/03/20 11:55:39.584, 100 %, 56538 MiB, 38782 MiB, 59
2026/03/20 11:56:39.584, [N/A], 35848 MiB, 59472 MiB, 42
2026/03/20 11:56:39.585, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 11:56:39.586, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:56:39.586, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:56:39.587, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:56:39.587, 12 %, 7181 MiB, 88139 MiB, 34
2026/03/20 11:56:39.587, 62 %, 9361 MiB, 85959 MiB, 39
2026/03/20 11:56:39.587, 95 %, 56538 MiB, 38782 MiB, 60
2026/03/20 11:57:39.588, [N/A], 35848 MiB, 59472 MiB, 44
2026/03/20 11:57:39.589, [N/A], 13986 MiB, 81334 MiB, 46
2026/03/20 11:57:39.589, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:57:39.590, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:57:39.590, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:57:39.591, 22 %, 7181 MiB, 88139 MiB, 34
2026/03/20 11:57:39.591, 32 %, 9361 MiB, 85959 MiB, 35
2026/03/20 11:57:39.591, 100 %, 56538 MiB, 38782 MiB, 60
2026/03/20 11:58:39.592, [N/A], 35848 MiB, 59472 MiB, 45
2026/03/20 11:58:39.592, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:58:39.593, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:58:39.593, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:58:39.594, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:58:39.594, 28 %, 7181 MiB, 88139 MiB, 35
2026/03/20 11:58:39.594, 28 %, 9361 MiB, 85959 MiB, 34
2026/03/20 11:58:39.594, 96 %, 57426 MiB, 37894 MiB, 60
2026/03/20 11:59:39.595, [N/A], 35848 MiB, 59472 MiB, 45
2026/03/20 11:59:39.596, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 11:59:39.596, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:59:39.597, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 11:59:39.597, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 11:59:39.598, 37 %, 7181 MiB, 88139 MiB, 36
2026/03/20 11:59:39.598, 59 %, 9361 MiB, 85959 MiB, 38
2026/03/20 11:59:39.598, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:00:39.599, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 12:00:39.599, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 12:00:39.600, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:00:39.600, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:00:39.601, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 12:00:39.601, 98 %, 7181 MiB, 88139 MiB, 42
2026/03/20 12:00:39.602, 36 %, 9361 MiB, 85959 MiB, 35
2026/03/20 12:00:39.602, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:01:39.603, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 12:01:39.603, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 12:01:39.604, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:01:39.604, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:01:39.605, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 12:01:39.606, 46 %, 7181 MiB, 88139 MiB, 35
2026/03/20 12:01:39.606, 11 %, 9361 MiB, 85959 MiB, 33
2026/03/20 12:01:39.606, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:02:39.606, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 12:02:39.607, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 12:02:39.607, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:02:39.608, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:02:39.609, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 12:02:39.609, 36 %, 7181 MiB, 88139 MiB, 35
2026/03/20 12:02:39.609, 77 %, 9361 MiB, 85959 MiB, 39
2026/03/20 12:02:39.609, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:03:39.610, [N/A], 35848 MiB, 59472 MiB, 46
2026/03/20 12:03:39.611, [N/A], 13986 MiB, 81334 MiB, 45
2026/03/20 12:03:39.612, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:03:39.612, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:03:39.613, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 12:03:39.613, 29 %, 7181 MiB, 88139 MiB, 35
2026/03/20 12:03:39.613, 30 %, 9361 MiB, 85959 MiB, 36
2026/03/20 12:03:39.613, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:04:39.615, [N/A], 35848 MiB, 59472 MiB, 41
2026/03/20 12:04:39.615, [N/A], 13986 MiB, 81334 MiB, 44
2026/03/20 12:04:39.616, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:04:39.616, [N/A], 87 MiB, 80993 MiB, 22
2026/03/20 12:04:39.617, [N/A], 58 MiB, 95262 MiB, 26
2026/03/20 12:04:39.617, 43 %, 7181 MiB, 88139 MiB, 36
2026/03/20 12:04:39.617, 40 %, 9361 MiB, 85959 MiB, 34
2026/03/20 12:04:39.617, 100 %, 57426 MiB, 37894 MiB, 60
2026/03/20 12:05:39.618, [N/A], 35848 MiB, 59472 MiB, 43
